,time(ms),a_x, a_y, a_z
,6737,-0.120000, 0.115385, 0.960000
,6747,-0.120000, 0.115385, 0.920000
,6755,-0.120000, 0.115385, 0.920000
,6763,-0.080000, 0.115385, 0.960000
,6776,-0.040000, 0.076923, 1.040000
,6786,-0.080000, 0.038462, 1.040000
,6796,-0.120000, 0.038462, 1.040000
,6807,-0.160000, -0.038462, 1.040000
,6817,-0.160000, -0.038462, 1.000000
,6825,-0.160000, -0.076923, 0.960000
,6835,-0.160000, -0.076923, 0.920000
,6848,-0.160000, -0.076923, 0.920000
,6856,-0.120000, -0.076923, 0.920000
,6866,-0.080000, -0.076923, 0.960000
,6880,-0.080000, -0.115385, 1.000000
,6888,-0.120000, -0.153846, 1.040000
,6897,-0.160000, -0.153846, 1.040000
,6911,-0.160000, -0.192308, 1.040000
,6921,-0.160000, -0.230769, 1.000000
,6929,-0.160000, -0.230769, 0.960000
,6936,-0.120000, -0.230769, 0.920000
,6952,-0.120000, -0.269231, 0.920000
,6960,-0.080000, -0.269231, 0.920000
,6968,-0.120000, -0.307692, 0.920000
,6981,-0.120000, -0.307692, 0.960000
,6991,-0.120000, -0.307692, 0.960000
,7001,-0.120000, -0.346154, 0.960000
,7009,-0.080000, -0.346154, 0.920000
,7022,-0.080000, -0.384615, 0.880000
,7030,-0.080000, -0.423077, 0.840000
,7040,-0.080000, -0.423077, 0.840000
,7052,-0.080000, -0.423077, 0.840000
,7061,-0.080000, -0.461538, 0.840000
,7069,-0.080000, -0.500000, 0.840000
,7084,-0.080000, -0.461538, 0.840000
,7092,-0.040000, -0.500000, 0.800000
,7101,-0.040000, -0.538462, 0.760000
,7109,-0.040000, -0.538462, 0.760000
,7123,-0.040000, -0.538462, 0.760000
,7133,-0.040000, -0.576923, 0.760000
,7140,-0.040000, -0.576923, 0.760000
,7154,-0.080000, -0.576923, 0.800000
,7164,-0.080000, -0.615385, 0.800000
,7172,-0.080000, -0.615385, 0.800000
,7181,-0.080000, -0.653846, 0.760000
,7195,-0.040000, -0.653846, 0.720000
,7203,-0.040000, -0.653846, 0.680000
,7213,-0.040000, -0.653846, 0.680000
,7226,-0.040000, -0.692308, 0.640000
,7234,-0.040000, -0.692308, 0.640000
,7242,-0.080000, -0.692308, 0.640000
,7258,-0.080000, -0.692308, 0.640000
,7265,-0.040000, -0.730769, 0.640000
,7275,-0.040000, -0.730769, 0.640000
,7283,-0.080000, -0.692308, 0.600000
,7297,-0.080000, -0.730769, 0.600000
,7306,-0.080000, -0.730769, 0.600000
,7314,-0.040000, -0.730769, 0.600000
,7328,-0.040000, -0.730769, 0.560000
,7340,-0.080000, -0.730769, 0.560000
,7349,-0.120000, -0.730769, 0.560000
,7357,-0.080000, -0.730769, 0.600000
,7371,-0.080000, -0.692308, 0.600000
,7377,-0.080000, -0.730769, 0.560000
,7387,-0.080000, -0.692308, 0.560000
,7394,-0.120000, -0.692308, 0.560000
,7408,-0.120000, -0.653846, 0.640000
,7418,-0.120000, -0.615385, 0.680000
,7426,-0.080000, -0.538462, 0.720000
,7439,-0.040000, -0.538462, 0.760000
,7447,0.000000, -0.500000, 0.800000
,7457,0.000000, -0.500000, 0.840000
,7471,0.000000, -0.461538, 0.920000
,7480,-0.040000, -0.461538, 0.960000
,7488,-0.080000, -0.461538, 1.000000
,7498,-0.080000, -0.384615, 1.000000
,7512,-0.080000, -0.423077, 0.960000
,7519,-0.040000, -0.423077, 0.960000
,7527,-0.040000, -0.461538, 0.920000
,7543,-0.040000, -0.423077, 0.920000
,7551,-0.040000, -0.423077, 0.880000
,7560,-0.040000, -0.423077, 0.840000
,7568,-0.040000, -0.384615, 0.840000
,7582,-0.040000, -0.346154, 0.840000
,7592,0.000000, -0.307692, 0.880000
,7599,0.000000, -0.269231, 0.920000
,7613,0.040000, -0.269231, 1.000000
,7623,0.040000, -0.230769, 1.040000
,7631,0.000000, -0.230769, 1.000000
,7640,0.040000, -0.230769, 1.000000
,7652,0.000000, -0.230769, 0.960000
,7662,0.000000, -0.230769, 0.960000
,7672,0.000000, -0.230769, 0.920000
,7680,-0.040000, -0.230769, 0.960000
,7693,0.000000, -0.192308, 1.000000
,7703,0.000000, -0.153846, 1.000000
,7711,0.000000, -0.153846, 1.000000
,7724,0.000000, -0.115385, 1.000000
,7732,0.000000, -0.115385, 0.960000
,7742,0.000000, -0.115385, 0.920000
,7756,0.000000, -0.115385, 0.880000
,7765,0.000000, -0.115385, 0.840000
,7773,-0.040000, -0.076923, 0.840000
,7783,-0.040000, -0.038462, 0.880000
,7797,-0.040000, -0.038462, 0.960000
,7805,0.000000, -0.038462, 1.000000
,7812,0.000000, 0.038462, 1.080000
,7828,0.000000, 0.076923, 1.080000
,7836,0.000000, 0.076923, 0.960000
,7846,0.000000, 0.076923, 0.920000
,7853,0.040000, 0.076923, 0.880000
,7877,0.040000, 0.076923, 0.880000
,7885,0.000000, 0.115385, 0.960000
,7892,0.000000, 0.192308, 1.080000
,7908,0.000000, 0.230769, 1.160000
,7926,0.000000, 0.230769, 1.080000
,7937,-0.040000, 0.230769, 1.000000
,7947,-0.040000, 0.192308, 0.920000
,7957,0.000000, 0.230769, 0.920000
,7971,0.040000, 0.269231, 0.960000
,7978,0.040000, 0.269231, 1.000000
,7986,0.040000, 0.307692, 1.000000
,7996,0.040000, 0.346154, 1.080000
,8010,0.040000, 0.346154, 1.040000
,8017,0.040000, 0.346154, 1.000000
,8027,-0.040000, 0.346154, 0.920000
,8037,-0.040000, 0.346154, 0.920000
,8051,-0.040000, 0.384615, 0.920000
,8056,0.040000, 0.346154, 0.880000
,8068,0.040000, 0.346154, 0.880000
,8078,0.000000, 0.384615, 0.920000
,8092,0.040000, 0.423077, 0.960000
,8099,0.040000, 0.423077, 1.000000
,8107,0.040000, 0.423077, 0.960000
,8119,0.040000, 0.423077, 0.920000
,8131,0.040000, 0.423077, 0.880000
,8140,0.040000, 0.423077, 0.840000
,8148,0.080000, 0.423077, 0.840000
,8162,0.080000, 0.461538, 0.840000
,8172,0.080000, 0.461538, 0.880000
,8180,0.080000, 0.461538, 0.920000
,8187,0.080000, 0.461538, 0.960000
,8203,0.040000, 0.461538, 0.960000
,8211,0.040000, 0.461538, 0.960000
,8221,0.000000, 0.461538, 0.920000
,8232,0.040000, 0.461538, 0.880000
,8242,0.040000, 0.461538, 0.840000
,8252,0.080000, 0.461538, 0.840000
,8261,0.080000, 0.461538, 0.840000
,8272,0.040000, 0.461538, 0.840000
,8282,0.080000, 0.500000, 0.880000
,8292,0.080000, 0.500000, 0.920000
,8305,0.080000, 0.538462, 0.960000
,8313,0.080000, 0.500000, 0.960000
,8321,0.040000, 0.461538, 0.920000
,8331,0.000000, 0.461538, 0.920000
,8345,0.000000, 0.461538, 0.880000
,8352,0.040000, 0.423077, 0.880000
,8362,0.040000, 0.461538, 0.880000
,8376,0.000000, 0.461538, 0.880000
,8386,0.000000, 0.461538, 0.880000
,8393,0.000000, 0.461538, 0.840000
,8401,0.000000, 0.461538, 0.840000
,8417,0.000000, 0.461538, 0.920000
,8425,0.000000, 0.461538, 0.960000
,8432,0.040000, 0.461538, 0.960000
,8446,0.040000, 0.461538, 1.000000
,8456,0.080000, 0.461538, 1.040000
,8466,0.040000, 0.461538, 1.080000
,8477,0.040000, 0.461538, 1.120000
,8487,0.000000, 0.461538, 1.120000
,8497,0.000000, 0.461538, 1.040000
,8505,-0.040000, 0.423077, 1.000000
,8518,-0.040000, 0.384615, 1.000000
,8526,0.000000, 0.384615, 0.960000
,8536,0.000000, 0.346154, 0.960000
,8550,0.000000, 0.307692, 0.960000
,8559,-0.040000, 0.269231, 0.960000
,8567,-0.040000, 0.269231, 1.000000
,8577,-0.040000, 0.230769, 1.000000
,8591,-0.040000, 0.192308, 0.960000
,8600,-0.040000, 0.153846, 0.960000
,8608,-0.040000, 0.115385, 0.920000
,8620,-0.080000, 0.076923, 0.880000
,8630,-0.080000, 0.076923, 0.880000
,8639,-0.080000, 0.038462, 0.920000
,8649,-0.040000, 0.038462, 0.920000
,8661,-0.040000, 0.000000, 0.920000
,8671,-0.040000, -0.038462, 0.960000
,8679,-0.040000, -0.038462, 1.000000
,8692,-0.040000, -0.038462, 1.000000
,8702,-0.040000, -0.038462, 1.040000
,8710,-0.080000, -0.076923, 1.040000
,8718,-0.040000, -0.076923, 1.000000
,8731,-0.040000, -0.076923, 1.000000
,8741,-0.040000, -0.115385, 1.000000
,8751,-0.040000, -0.153846, 0.960000
,8763,-0.040000, -0.192308, 0.960000
,8772,-0.080000, -0.230769, 0.960000
,8780,-0.120000, -0.269231, 0.960000
,8790,-0.120000, -0.269231, 0.960000
,8804,-0.120000, -0.269231, 0.920000
,8811,-0.080000, -0.307692, 0.920000
,8821,-0.040000, -0.307692, 0.920000
,8835,0.000000, -0.307692, 0.920000
,8843,0.000000, -0.307692, 0.960000
,8852,0.000000, -0.307692, 0.960000
,8860,0.000000, -0.346154, 0.960000
,8876,-0.040000, -0.346154, 0.960000
,8884,-0.040000, -0.384615, 0.920000
,8891,-0.040000, -0.384615, 0.920000
,8905,-0.040000, -0.423077, 0.920000
,8913,-0.040000, -0.461538, 0.880000
,8923,0.000000, -0.461538, 0.880000
,8936,0.000000, -0.461538, 0.840000
,8944,0.040000, -0.461538, 0.800000
,8954,0.040000, -0.461538, 0.800000
,8962,0.040000, -0.461538, 0.840000
,8975,0.040000, -0.500000, 0.880000
,8985,0.040000, -0.538462, 0.880000
,8993,0.040000, -0.538462, 0.880000
,9007,0.000000, -0.538462, 0.880000
,9016,0.000000, -0.538462, 0.800000
,9024,0.040000, -0.538462, 0.800000
,9034,0.040000, -0.538462, 0.800000
,9048,0.040000, -0.576923, 0.760000
,9055,0.040000, -0.576923, 0.760000
,9071,0.040000, -0.615385, 0.760000
,9073,0.040000, -0.615385, 0.760000
,9087,0.040000, -0.615385, 0.720000
,9095,0.000000, -0.653846, 0.720000
,9108,0.000000, -0.653846, 0.720000
,9116,0.000000, -0.653846, 0.680000
,9126,0.040000, -0.653846, 0.640000
,9139,0.040000, -0.653846, 0.640000
,9147,0.040000, -0.653846, 0.640000
,9157,0.080000, -0.653846, 0.640000
,9167,0.040000, -0.653846, 0.680000
,9180,0.040000, -0.692308, 0.680000
,9188,0.000000, -0.692308, 0.640000
,9196,0.000000, -0.692308, 0.640000
,9212,0.040000, -0.692308, 0.640000
,9220,0.040000, -0.692308, 0.640000
,9227,0.040000, -0.692308, 0.640000
,9237,0.040000, -0.653846, 0.640000
,9251,0.040000, -0.692308, 0.640000
,9261,0.040000, -0.692308, 0.640000
,9268,0.080000, -0.653846, 0.640000
,9282,0.040000, -0.653846, 0.680000
,9292,0.040000, -0.653846, 0.720000
,9300,0.040000, -0.653846, 0.720000
,9313,0.040000, -0.615385, 0.760000
,9321,0.040000, -0.615385, 0.760000
,9331,0.040000, -0.576923, 0.800000
,9341,0.040000, -0.538462, 0.800000
,9352,0.040000, -0.538462, 0.840000
,9362,0.040000, -0.538462, 0.840000
,9372,0.040000, -0.538462, 0.840000
,9386,0.040000, -0.538462, 0.880000
,9393,0.040000, -0.538462, 0.880000
,9401,0.040000, -0.538462, 0.840000
,9411,0.040000, -0.500000, 0.840000
,9426,0.040000, -0.500000, 0.800000
,9433,0.040000, -0.500000, 0.800000
,9441,0.040000, -0.500000, 0.720000
,9457,0.000000, -0.500000, 0.680000
,9465,0.000000, -0.461538, 0.680000
,9472,0.000000, -0.461538, 0.640000
,9482,0.040000, -0.384615, 0.720000
,9496,0.040000, -0.346154, 0.760000
,9506,0.080000, -0.307692, 0.840000
,9513,0.080000, -0.269231, 0.920000
,9527,0.080000, -0.269231, 1.040000
,9537,0.080000, -0.269231, 1.080000
,9549,0.080000, -0.269231, 1.120000
,9556,0.080000, -0.307692, 1.120000
,9564,0.040000, -0.307692, 1.080000
,9572,0.000000, -0.307692, 1.000000
,9588,-0.040000, -0.346154, 0.960000
,9596,-0.040000, -0.346154, 0.880000
,9605,-0.080000, -0.384615, 0.800000
,9619,-0.080000, -0.346154, 0.840000
,9627,-0.120000, -0.307692, 0.880000
,9637,-0.120000, -0.230769, 0.960000
,9644,-0.080000, -0.153846, 1.000000
,9658,-0.040000, -0.115385, 1.000000
,9668,0.040000, -0.038462, 0.960000
,9676,0.120000, -0.038462, 0.960000
,9685,0.080000, 0.000000, 0.960000
,9699,0.080000, 0.000000, 1.000000
,9707,0.040000, 0.000000, 0.960000
,9717,-0.040000, 0.000000, 1.000000
,9730,-0.080000, 0.038462, 1.040000
,9738,-0.040000, 0.076923, 1.080000
,9748,0.000000, 0.115385, 1.080000
,9756,0.040000, 0.153846, 1.040000
,9769,0.080000, 0.192308, 1.040000
,9777,0.120000, 0.192308, 1.000000
,9787,0.160000, 0.192308, 0.960000
,9801,0.160000, 0.192308, 0.920000
,9810,0.120000, 0.230769, 0.960000
,9818,0.080000, 0.269231, 0.960000
,9828,0.040000, 0.269231, 1.000000
,9842,0.080000, 0.269231, 1.000000
,9849,0.080000, 0.307692, 1.000000
,9857,0.120000, 0.346154, 0.960000
,9873,0.080000, 0.307692, 0.960000
,9887,0.040000, 0.307692, 0.920000
,9898,0.040000, 0.307692, 0.880000
,9908,0.080000, 0.346154, 0.800000
,9928,0.080000, 0.384615, 0.800000
,9930,0.120000, 0.423077, 0.840000
,9941,0.080000, 0.461538, 0.880000
,9951,0.080000, 0.500000, 0.920000
,9961,0.080000, 0.538462, 0.920000
,9972,0.080000, 0.500000, 0.920000
,9982,0.040000, 0.500000, 0.920000
,9990,0.040000, 0.500000, 0.920000
,10006,0.040000, 0.500000, 0.960000
,10013,0.000000, 0.461538, 0.920000
,10021,-0.040000, 0.461538, 0.880000
,10031,-0.080000, 0.500000, 0.920000
,10045,-0.080000, 0.500000, 0.920000
,10053,-0.040000, 0.538462, 0.960000
,10062,-0.040000, 0.538462, 0.960000
,10074,-0.040000, 0.538462, 0.960000
,10084,-0.040000, 0.576923, 0.920000
,10092,-0.040000, 0.576923, 0.880000
,10105,-0.040000, 0.576923, 0.880000
,10115,0.000000, 0.576923, 0.880000
,10123,-0.040000, 0.538462, 0.880000
,10133,-0.040000, 0.576923, 0.880000
,10146,-0.040000, 0.576923, 0.880000
,10154,-0.040000, 0.576923, 0.840000
,10164,-0.040000, 0.538462, 0.840000
,10178,-0.040000, 0.538462, 0.840000
,10185,-0.040000, 0.538462, 0.840000
,10195,-0.040000, 0.538462, 0.800000
,10209,-0.080000, 0.538462, 0.840000
,10217,-0.040000, 0.538462, 0.840000
,10226,0.000000, 0.538462, 0.880000
,10234,0.000000, 0.576923, 0.920000
,10248,0.000000, 0.576923, 0.920000
,10258,0.000000, 0.576923, 0.920000
,10265,0.040000, 0.576923, 0.920000
,10279,-0.040000, 0.538462, 0.880000
,10289,-0.080000, 0.538462, 0.840000
,10297,-0.080000, 0.538462, 0.800000
,10306,-0.040000, 0.538462, 0.840000
,10320,-0.040000, 0.538462, 0.880000
,10328,0.000000, 0.538462, 0.920000
,10338,0.000000, 0.538462, 1.000000
,10351,0.000000, 0.538462, 1.080000
,10359,0.000000, 0.538462, 1.120000
,10369,-0.040000, 0.500000, 1.080000
,10377,-0.040000, 0.461538, 1.040000
,10390,-0.080000, 0.384615, 1.000000
,10400,-0.080000, 0.346154, 0.960000
,10408,-0.080000, 0.346154, 0.920000
,10418,-0.080000, 0.346154, 0.920000
,10431,-0.080000, 0.307692, 0.880000
,10439,-0.080000, 0.269231, 0.880000
,10447,-0.080000, 0.230769, 0.840000
,10463,-0.080000, 0.192308, 0.840000
,10471,-0.080000, 0.192308, 0.840000
,10480,-0.080000, 0.192308, 0.760000
,10494,-0.080000, 0.192308, 0.880000
,10502,-0.080000, 0.153846, 0.920000
,10512,-0.080000, 0.192308, 0.960000
,10519,-0.080000, 0.192308, 1.000000
,10533,-0.080000, 0.153846, 1.080000
,10543,-0.080000, 0.153846, 1.120000
,10551,-0.120000, 0.115385, 1.160000
,10564,-0.120000, 0.115385, 1.160000
,10574,-0.080000, 0.076923, 1.120000
,10583,-0.080000, 0.038462, 1.080000
,10591,-0.080000, 0.038462, 1.000000
,10604,-0.080000, -0.038462, 0.960000
,10612,-0.040000, -0.038462, 0.880000
,10622,-0.040000, -0.076923, 0.880000
,10645,-0.040000, -0.076923, 0.960000
,10653,-0.040000, -0.115385, 0.960000
,10663,-0.080000, -0.115385, 1.000000
,10677,-0.080000, -0.153846, 0.960000
,10684,-0.080000, -0.153846, 0.960000
,10694,-0.080000, -0.192308, 0.920000
,10708,-0.080000, -0.230769, 0.920000
,10716,-0.040000, -0.230769, 0.960000
,10725,-0.040000, -0.230769, 0.960000
,10733,0.000000, -0.230769, 1.000000
,10747,-0.040000, -0.230769, 1.000000
,10757,-0.040000, -0.269231, 0.960000
,10764,-0.040000, -0.269231, 0.960000
,10772,-0.040000, -0.269231, 0.960000
,10790,0.000000, -0.307692, 0.960000
,10798,0.000000, -0.307692, 0.960000
,10805,0.000000, -0.346154, 0.920000
,10815,-0.040000, -0.346154, 0.880000
,10829,-0.040000, -0.384615, 0.880000
,10837,0.040000, -0.384615, 0.880000
,10847,0.040000, -0.384615, 0.880000
,10860,0.040000, -0.423077, 0.920000
,10868,0.040000, -0.423077, 0.880000
,10878,0.040000, -0.423077, 0.800000
,10886,0.040000, -0.423077, 0.760000
,10899,0.040000, -0.461538, 0.760000
,10907,0.040000, -0.461538, 0.720000
,10917,0.080000, -0.461538, 0.720000
,10930,0.040000, -0.461538, 0.800000
,10940,0.000000, -0.461538, 0.800000
,10948,0.000000, -0.500000, 0.840000
,10958,0.000000, -0.500000, 0.840000
,10972,0.000000, -0.538462, 0.840000
,10979,0.000000, -0.538462, 0.840000
,10987,0.000000, -0.538462, 0.840000
,11003,-0.040000, -0.538462, 0.800000
,11011,-0.040000, -0.576923, 0.800000
,11020,-0.040000, -0.576923, 0.760000
,11028,-0.040000, -0.576923, 0.720000
,11042,-0.040000, -0.615385, 0.720000
,11052,0.000000, -0.615385, 0.680000
,11059,0.000000, -0.576923, 0.680000
,11067,-0.040000, -0.576923, 0.760000
,11083,-0.040000, -0.576923, 0.760000
,11091,-0.040000, -0.538462, 0.920000
,11100,-0.040000, -0.576923, 0.920000
,11112,-0.040000, -0.576923, 0.880000
,11122,-0.040000, -0.576923, 0.840000
,11132,0.000000, -0.576923, 0.840000
,11145,0.000000, -0.538462, 0.800000
,11153,0.000000, -0.576923, 0.800000
,11169,-0.040000, -0.576923, 0.800000
,11179,-0.040000, -0.576923, 0.760000
,11180,-0.040000, -0.576923, 0.760000
,11198,-0.040000, -0.576923, 0.720000
,11210,-0.040000, -0.576923, 0.720000
,11212,-0.040000, -0.576923, 0.720000
,11225,0.000000, -0.538462, 0.760000
,11235,0.040000, -0.500000, 0.800000
,11243,0.040000, -0.461538, 0.840000
,11253,0.040000, -0.461538, 0.840000
,11266,0.040000, -0.461538, 0.880000
,11274,0.040000, -0.423077, 0.880000
,11284,0.000000, -0.423077, 0.840000
,11298,0.000000, -0.423077, 0.800000
,11305,-0.040000, -0.423077, 0.760000
,11315,-0.040000, -0.384615, 0.720000
,11323,-0.040000, -0.384615, 0.720000
,11339,-0.080000, -0.346154, 0.760000
,11347,-0.080000, -0.307692, 0.760000
,11354,-0.040000, -0.269231, 0.800000
,11368,-0.040000, -0.230769, 0.840000
,11378,-0.040000, -0.192308, 0.880000
,11386,0.000000, -0.115385, 0.960000
,11395,0.040000, -0.038462, 1.040000
,11409,0.040000, 0.000000, 1.080000
,11417,0.080000, 0.038462, 1.080000
,11427,0.040000, 0.038462, 1.120000
,11440,0.000000, 0.038462, 1.080000
,11448,-0.040000, 0.038462, 1.080000
,11458,-0.040000, 0.076923, 1.080000
,11466,-0.040000, 0.076923, 1.080000
,11479,-0.080000, 0.076923, 1.080000
,11487,-0.080000, 0.115385, 1.080000
,11497,-0.080000, 0.115385, 1.080000
,11511,-0.080000, 0.153846, 1.040000
,11520,-0.040000, 0.192308, 1.000000
,11528,-0.040000, 0.192308, 0.960000
,11538,-0.040000, 0.192308, 0.920000
,11552,0.000000, 0.192308, 0.840000
,11559,0.000000, 0.192308, 0.840000
,11567,0.000000, 0.230769, 0.840000
,11583,0.000000, 0.269231, 0.920000
,11591,0.000000, 0.307692, 1.000000
,11600,0.040000, 0.307692, 1.040000
,11608,0.040000, 0.346154, 1.040000
,11622,0.040000, 0.346154, 1.000000
,11632,0.000000, 0.307692, 0.960000
,11639,0.000000, 0.307692, 0.920000
,11653,0.000000, 0.307692, 0.880000
,11663,0.000000, 0.307692, 0.840000
,11671,0.000000, 0.307692, 0.840000
,11684,0.000000, 0.346154, 0.840000
,11692,0.000000, 0.346154, 0.800000
,11702,0.000000, 0.384615, 0.800000
,11711,0.000000, 0.423077, 0.800000
,11724,-0.040000, 0.461538, 0.840000
,11732,-0.040000, 0.500000, 0.920000
,11742,-0.040000, 0.538462, 0.960000
,11752,0.000000, 0.538462, 1.000000
,11765,-0.040000, 0.538462, 1.000000
,11773,-0.040000, 0.538462, 1.000000
,11783,-0.040000, 0.538462, 1.000000
,11797,-0.080000, 0.500000, 1.000000
,11805,-0.120000, 0.461538, 0.960000
,11812,-0.120000, 0.461538, 0.960000
,11822,-0.120000, 0.461538, 0.920000
,11836,-0.080000, 0.500000, 0.920000
