,time(ms),a_x, a_y, a_z
,4279,-0.040000, -1.000000, 0.000000
,4289,-0.040000, -1.038462, -0.040000
,4299,0.000000, -1.000000, -0.040000
,4312,-0.040000, -1.000000, -0.040000
,4320,-0.040000, -1.000000, -0.040000
,4328,-0.040000, -1.038462, -0.040000
,4344,-0.040000, -1.000000, -0.040000
,4352,-0.040000, -1.000000, -0.040000
,4359,-0.040000, -1.038462, -0.040000
,4369,-0.040000, -1.000000, -0.040000
,4383,0.000000, -1.000000, -0.040000
,4393,0.000000, -1.000000, 0.000000
,4400,-0.040000, -1.038462, -0.040000
,4408,0.000000, -1.038462, -0.040000
,4424,-0.040000, -1.000000, 0.000000
,4432,-0.040000, -1.038462, 0.000000
,4439,0.000000, -1.000000, -0.040000
,4453,-0.040000, -1.000000, -0.040000
,4463,0.000000, -1.000000, -0.040000
,4473,-0.040000, -1.000000, -0.040000
,4484,-0.040000, -1.000000, 0.000000
,4494,-0.040000, -1.000000, 0.000000
,4502,-0.040000, -1.000000, -0.040000
,4512,0.000000, -1.000000, -0.040000
,4525,-0.040000, -1.000000, -0.040000
,4533,-0.040000, -1.000000, -0.040000
,4543,-0.040000, -1.000000, -0.040000
,4557,-0.040000, -1.000000, 0.000000
,4564,0.000000, -1.000000, -0.040000
,4574,-0.040000, -1.000000, -0.040000
,4582,-0.040000, -1.000000, -0.040000
,4598,-0.040000, -1.000000, -0.040000
,4605,-0.040000, -1.000000, 0.000000
,4613,0.000000, -1.000000, -0.040000
,4629,-0.040000, -1.000000, -0.040000
,4637,-0.040000, -1.000000, -0.040000
,4644,-0.040000, -1.000000, -0.040000
,4658,-0.040000, -1.000000, 0.000000
,4668,-0.040000, -1.000000, 0.000000
,4678,-0.040000, -1.038462, -0.040000
,4685,0.000000, -1.000000, -0.040000
,4699,-0.040000, -1.000000, -0.040000
,4707,-0.040000, -1.038462, -0.040000
,4717,-0.040000, -1.000000, -0.040000
,4730,-0.040000, -1.000000, 0.000000
,4738,0.000000, -1.000000, 0.000000
,4748,-0.040000, -1.000000, -0.040000
,4758,0.000000, -1.000000, -0.040000
,4769,-0.040000, -1.000000, 0.000000
,4779,0.000000, -1.038462, 0.000000
,4787,-0.040000, -1.038462, -0.040000
,4803,-0.040000, -1.000000, 0.000000
,4810,-0.040000, -1.000000, 0.000000
,4818,-0.040000, -1.000000, -0.040000
,4828,0.000000, -1.000000, -0.040000
,4842,-0.040000, -1.038462, -0.040000
,4850,-0.040000, -1.000000, 0.000000
,4859,0.000000, -1.000000, -0.040000
,4867,-0.040000, -1.000000, -0.040000
,4883,0.000000, -1.000000, 0.000000
,4896,-0.040000, -1.000000, -0.040000
,4906,-0.040000, -1.000000, 0.000000
,4908,-0.040000, -1.000000, 0.000000
,4922,0.000000, -1.000000, 0.000000
,4930,0.000000, -1.000000, -0.040000
,4947,-0.040000, -1.038462, -0.040000
,4949,-0.040000, -1.038462, -0.040000
,4963,-0.040000, -1.000000, -0.040000
,4971,-0.040000, -1.038462, -0.040000
,4984,0.000000, -1.000000, 0.000000
,4992,0.000000, -1.000000, 0.000000
,5002,-0.040000, -1.000000, -0.040000
,5010,0.000000, -1.038462, -0.040000
,5023,-0.040000, -1.000000, -0.040000
,5029,0.000000, -1.000000, -0.040000
,5043,0.000000, -1.000000, -0.040000
,5053,0.000000, -1.000000, -0.040000
,5064,-0.040000, -1.000000, 0.000000
,5074,-0.040000, -1.000000, -0.040000
,5082,0.000000, -1.000000, -0.040000
,5092,-0.040000, -1.038462, 0.000000
,5105,-0.040000, -1.038462, -0.040000
,5113,-0.040000, -1.000000, -0.040000
,5123,-0.040000, -1.000000, -0.040000
,5137,0.000000, -1.000000, -0.040000
,5144,0.000000, -1.000000, -0.040000
,5154,-0.040000, -1.000000, -0.040000
,5162,0.000000, -1.000000, 0.000000
,5178,-0.040000, -1.038462, -0.040000
,5185,-0.040000, -1.038462, -0.040000
,5193,-0.040000, -1.038462, 0.000000
,5207,0.000000, -1.000000, -0.040000
,5217,0.000000, -1.000000, -0.040000
,5225,-0.040000, -1.000000, -0.040000
,5234,-0.040000, -1.000000, 0.000000
,5248,-0.040000, -1.000000, 0.000000
,5258,-0.040000, -1.000000, -0.040000
,5266,0.000000, -1.000000, -0.040000
,5279,-0.040000, -1.038462, -0.040000
,5287,0.000000, -1.000000, -0.040000
,5297,-0.040000, -1.038462, -0.040000
,5310,-0.040000, -1.000000, 0.000000
,5318,-0.040000, -1.000000, 0.000000
,5328,-0.040000, -1.000000, 0.000000
,5338,0.000000, -1.000000, 0.000000
,5350,0.000000, -1.038462, -0.040000
,5359,0.000000, -1.000000, -0.040000
,5367,0.000000, -1.000000, -0.040000
,5377,-0.040000, -1.000000, -0.040000
,5391,-0.040000, -1.000000, -0.040000
,5398,-0.040000, -1.038462, -0.040000
,5408,-0.040000, -1.038462, -0.040000
,5422,-0.040000, -1.000000, -0.040000
,5430,-0.040000, -1.000000, -0.040000
,5439,0.000000, -1.000000, -0.040000
,5447,-0.040000, -1.038462, -0.040000
,5463,-0.040000, -1.000000, -0.040000
,5471,-0.040000, -1.000000, -0.040000
,5478,0.000000, -1.000000, -0.040000
,5492,-0.040000, -1.000000, -0.040000
,5502,-0.040000, -1.000000, 0.000000
,5510,0.000000, -1.000000, -0.040000
,5519,-0.040000, -1.000000, -0.040000
,5533,-0.040000, -1.000000, -0.040000
,5541,-0.040000, -1.038462, -0.040000
,5551,-0.040000, -1.000000, -0.040000
,5564,0.000000, -1.000000, -0.040000
,5572,0.000000, -1.000000, -0.040000
,5582,-0.040000, -1.038462, -0.040000
,5590,-0.040000, -1.000000, -0.040000
,5603,-0.040000, -1.000000, 0.000000
,5613,0.000000, -1.000000, -0.040000
,5621,0.000000, -1.000000, -0.040000
,5635,-0.040000, -1.038462, -0.040000
,5644,-0.040000, -1.000000, -0.040000
,5652,-0.040000, -1.000000, -0.040000
,5666,-0.040000, -1.000000, 0.000000
,5675,-0.040000, -1.000000, 0.000000
,5685,-0.040000, -1.000000, -0.040000
,5692,0.000000, -1.000000, -0.040000
,5706,-0.040000, -1.000000, -0.040000
,5716,-0.040000, -1.000000, -0.040000
,5724,0.000000, -1.000000, -0.040000
,5733,-0.040000, -1.000000, -0.040000
,5747,-0.040000, -1.000000, 0.000000
,5755,-0.040000, -1.038462, -0.040000
,5765,0.000000, -1.000000, -0.040000
,5778,-0.040000, -1.000000, -0.040000
,5786,0.000000, -1.000000, -0.040000
,5796,-0.040000, -1.000000, -0.040000
,5810,-0.040000, -1.000000, 0.000000
,5817,-0.040000, -1.038462, 0.000000
,5827,-0.040000, -1.038462, -0.040000
,5835,0.000000, -1.000000, -0.040000
,5849,-0.040000, -1.000000, -0.040000
,5858,0.000000, -1.000000, -0.040000
,5866,0.000000, -1.038462, -0.040000
,5876,-0.040000, -1.038462, -0.040000
,5890,-0.040000, -1.000000, 0.000000
,5897,-0.040000, -1.000000, -0.040000
,5907,0.000000, -1.000000, -0.040000
,5921,-0.040000, -1.000000, -0.040000
,5929,-0.040000, -1.000000, -0.040000
,5938,0.000000, -1.000000, -0.040000
,5946,0.000000, -1.000000, -0.040000
,5960,-0.040000, -1.000000, 0.000000
,5970,-0.040000, -1.000000, 0.000000
,5977,0.000000, -1.000000, -0.040000
,5991,-0.040000, -1.000000, -0.040000
,5999,0.000000, -1.038462, -0.040000
,6009,-0.040000, -1.000000, -0.040000
,6022,-0.040000, -1.000000, 0.000000
,6032,-0.040000, -1.000000, 0.000000
,6038,-0.040000, -1.038462, -0.040000
,6048,-0.040000, -1.038462, -0.040000
,6061,-0.040000, -1.000000, 0.000000
,6069,0.000000, -1.000000, 0.000000
,6079,-0.040000, -1.000000, 0.000000
,6093,-0.040000, -1.038462, -0.040000
,6102,-0.040000, -1.000000, -0.040000
,6110,-0.040000, -1.000000, -0.040000
,6124,0.000000, -1.000000, -0.040000
,6134,0.000000, -1.000000, -0.040000
,6142,-0.040000, -1.000000, -0.040000
,6149,-0.040000, -1.038462, -0.040000
,6163,-0.040000, -1.000000, 0.000000
,6175,0.000000, -1.000000, 0.000000
,6186,0.000000, -1.000000, -0.040000
,6194,0.000000, -1.000000, -0.040000
,6204,0.000000, -1.000000, -0.040000
,6216,-0.040000, -1.000000, -0.040000
